,Year,Month,HHS region,RSV Detections,RSV Tests,% positive tests
5086,2020,3,9,29,245,11.83673469387755
5087,2020,3,9,23,196,11.73469387755102
5088,2020,3,9,21,189,11.11111111111111
5089,2020,3,9,8,108,7.407407407407407
5090,2020,4,9,4,94,4.25531914893617
5091,2020,4,9,0,59,0.0
5092,2020,4,9,0,64,0.0
5093,2020,4,9,0,57,0.0
5094,2020,5,9,1,56,1.7857142857142858
5095,2020,5,9,0,72,0.0
5096,2020,5,9,0,61,0.0
5097,2020,5,9,0,62,0.0
5098,2020,5,9,0,48,0.0
5099,2020,6,9,0,56,0.0
5100,2020,6,9,0,52,0.0
5101,2020,6,9,0,55,0.0
5102,2020,6,9,0,37,0.0
9819,2020,1,1,300,2015,14.88833746898263
9820,2020,1,1,284,2003,14.17873190214678
9821,2020,1,1,285,2050,13.902439024390244
9822,2020,1,1,232,2147,10.80577550069865
9823,2020,2,1,214,2418,8.850289495450786
9824,2020,2,1,213,2494,8.540497193263834
9825,2020,2,1,188,2270,8.28193832599119
9826,2020,2,1,158,2247,7.031597685803293
9827,2020,2,1,143,2063,6.931652932622395
9828,2020,3,1,124,2039,6.081412457086807
9829,2020,3,1,122,2501,4.878048780487805
9830,2020,3,1,110,3059,3.5959463877084015
9831,2020,3,1,31,1921,1.6137428422696511
9832,2020,4,1,17,1438,1.1821974965229485
9833,2020,4,1,7,794,0.8816120906801007
9834,2020,4,1,8,758,1.0554089709762533
9835,2020,4,1,0,551,0.0
9836,2020,5,1,1,373,0.2680965147453083
9837,2020,5,1,0,309,0.0
9838,2020,5,1,0,269,0.0
9839,2020,5,1,0,264,0.0
9840,2020,5,1,0,232,0.0
9841,2020,6,1,0,221,0.0
9842,2020,6,1,0,166,0.0
9843,2020,6,1,0,160,0.0
9844,2020,6,1,0,147,0.0
9871,2020,1,10,402,3155,12.741679873217116
9872,2020,1,10,341,2864,11.906424581005586
9873,2020,1,10,338,2776,12.17579250720461
9874,2020,1,10,350,2932,11.937244201909959
9875,2020,2,10,310,2791,11.107130060910068
9876,2020,2,10,309,2718,11.368653421633555
